ticket_id,date_opened,channel,issue_type,time_to_resolution,status
f0fe19bd-a7c2-408e-b24f-54650e201943,2025-05-25,Website,Tech,42,Escalated
c055700a-4757-4b02-9686-e9de13ed5b5b,2025-05-12,Website,Tech,71,Resolved
2f64bf5a-0418-4c20-933f-f9ae9f7699e1,2025-07-26,Phone,Block Card,43,Reopened
a9b5c6b9-fb3d-48b8-b273-89158ebb9d0b,2025-01-14,App,Tech,12,Escalated
8f3257b1-2354-41bb-a8ed-13c961aec408,2025-09-30,Website,Limit,8,Reopened
09dd69e6-0ad6-4827-b1b5-d8d3cf91fd35,2025-02-14,Website,Refund,15,Resolved
1afc5436-8d7b-4c57-90ba-fd87a4cc2965,2025-06-02,Website,Tech,27,Resolved
1261538f-d7c1-4194-a0ad-d435bb8f4562,2025-06-28,App,Tech,8,Escalated
2fea9321-3dec-428e-be33-efd7ba52668c,2025-03-29,Website,Tech,23,Resolved
c0dedca2-e5a7-470f-89fb-d5401904794e,2025-03-08,Website,Limit,32,Escalated
f852a8ed-141a-4322-89ae-6ab9aa9b65b4,2025-03-07,Phone,Refund,68,Resolved
540f98c1-9bcf-4a5e-aed8-6aa091af4a34,2025-06-17,Website,Limit,50,Reopened
e353482c-eb55-4e87-8100-286865f396fd,2025-08-25,Website,Limit,31,Resolved
3f89f1b0-3ed5-4abf-96bd-c343272b66aa,2025-04-25,Website,Limit,1,Escalated
39ae2286-3b31-41a2-a776-b3f80a223a40,2025-08-10,Website,Block Card,41,Resolved
927fad92-10da-4357-be56-6e5526c3f6a4,2025-06-28,App,Tech,68,Reopened
2daceb4f-b907-446d-afc5-d4188cbd0dbb,2025-03-27,App,Limit,57,Resolved
02f3c15b-49d0-4a5e-847e-172d77bf55ff,2025-06-11,App,Refund,23,Resolved
919b025e-5160-463c-919a-becf95183b75,2025-08-15,Phone,Tech,35,Escalated
4e772c91-c333-40f3-9201-e17b642ee6ff,2025-01-16,Phone,Refund,14,Escalated
c864e5c3-2e6f-4499-82d8-6ca5a3e39392,2025-09-01,Website,Block Card,16,Escalated
a1ed04c0-4d23-4c0b-99bf-3838ce6229cc,2025-05-09,Phone,Tech,6,Escalated
9454cb3b-18c6-4965-a753-d454dcd94914,2025-02-10,Website,Limit,38,Reopened
33605fc6-157d-4a8e-bc07-91263bdffa40,2025-02-06,Phone,Tech,33,Resolved
f2e7cb78-8ea4-43f7-af59-1e5c75439a17,2025-06-06,Phone,Limit,23,Resolved
cb66baef-c145-4bc0-8cc1-5b884e82bad0,2025-06-19,Phone,Refund,34,Resolved
639aa1cc-041a-40e2-8b25-2d2df5593519,2025-07-29,Website,Limit,71,Reopened
d7835d4c-2aee-438a-a46f-7ce05dbbb24e,2025-09-17,Phone,Limit,58,Reopened
347ed558-ee21-42b0-b2b1-b8de698134ae,2025-04-08,Phone,Limit,33,Escalated
feb23751-1175-42a1-87d5-b121b8a21d46,2025-07-15,Phone,Tech,6,Escalated
3148b41d-b63d-4311-8552-e399aa47c13d,2025-01-27,App,Block Card,21,Escalated
1a5a08ba-1d09-441b-9add-ac6a04f8d51b,2025-09-17,Phone,Refund,59,Reopened
ab1881d8-5ab9-4e73-96aa-fb7fc28eb5fb,2025-07-11,Website,Tech,67,Resolved
121dbdcf-f6e2-4a0e-8a23-b9871500751b,2025-07-08,Phone,Block Card,1,Escalated
c8175826-e9d9-4b08-b901-62e9c2cf9355,2025-02-14,Phone,Block Card,63,Reopened
5a8c8c5b-3748-4356-bf7a-db2427bb1245,2025-04-05,Phone,Refund,58,Escalated
d0ea110a-898f-45e4-ad83-bcf2050b3b15,2025-07-13,Phone,Limit,50,Reopened
37f3f145-a8a6-4f63-846a-680601fbd140,2025-07-10,Website,Tech,53,Resolved
598abbef-3ed2-4bf9-b1e1-6d53f774eefc,2025-02-15,Website,Block Card,42,Reopened
e4e6a8ee-39cd-4991-8a0f-0bbab1d5ee8c,2025-03-06,App,Refund,66,Reopened
76b49cd2-8bd1-49e7-94d5-e18dc9bc79c9,2025-01-05,App,Limit,3,Reopened
6ccc9c7a-defc-4e85-b4ed-6056a4f04a35,2025-01-13,Website,Refund,63,Escalated
d7190716-6719-44fb-9ba8-6def5c9576d7,2025-01-31,App,Refund,45,Reopened
2f9c7b2e-87b0-4d97-bc84-7916328bd18a,2025-03-30,Phone,Refund,30,Reopened
2360a584-d103-49b6-a426-7a05af7e6191,2025-02-21,Website,Tech,45,Reopened
46765e34-0c0e-4e97-b966-d76614202abb,2025-07-17,App,Block Card,54,Resolved
0a388021-b2e6-4388-968a-20cea2323e0a,2025-01-26,Phone,Limit,15,Escalated
9c8a1a27-11ad-4349-a7ab-5633f54a50cb,2025-02-28,Website,Tech,62,Reopened
b49cfc40-88c1-4501-a2bb-37bbb27d068e,2025-07-23,App,Tech,55,Reopened
fc427190-8043-49cf-a89e-af78a4c09353,2025-02-19,Website,Limit,20,Escalated
20a9ff2e-662d-4a8a-b7a4-fe719e1b751a,2025-03-06,Phone,Limit,44,Reopened
a6ce0f41-48e0-48e5-a957-dff60581a005,2025-08-01,Website,Tech,60,Reopened
5316cf85-f4a2-4e8a-8d74-7648b2661315,2025-02-20,Phone,Block Card,58,Resolved
e724e6cd-11e2-4925-96c1-36d762ea1397,2025-03-03,Website,Block Card,48,Resolved
d80a0550-3684-4e23-8dbb-b82183cabd03,2025-07-22,Phone,Limit,55,Escalated
12d982c5-182d-4a7f-8c48-b8fc66041be5,2025-02-02,Phone,Block Card,14,Resolved
583f8ac7-b150-4538-a725-2f9b3d89f6f1,2025-09-18,App,Limit,2,Resolved
aeb1e2e4-afc9-4b7f-8e2a-0d2e48e69181,2025-07-29,Website,Block Card,43,Reopened
1005ba08-e8e6-477c-8fea-19530da49985,2025-02-19,Website,Limit,59,Escalated
bdc984fb-33de-4779-ab2b-924f84df0f69,2025-04-28,Website,Block Card,21,Resolved
1d1c7958-0dd2-48b4-8ca6-74924621460c,2025-05-02,Website,Limit,29,Reopened
1ac49833-af9d-4536-9573-f675b4ed8cef,2025-04-14,App,Refund,50,Resolved
7bd6d755-f7cd-4ddd-8d7e-ded7a7fb7eab,2025-08-22,Phone,Limit,51,Resolved
03e0832b-1c32-4a84-afa6-b70959696a4c,2025-07-11,Phone,Limit,60,Resolved
bc6eea04-2225-4634-a488-cf864959faa7,2025-06-02,Phone,Tech,9,Resolved
7f9ba8d6-4ca3-4f8b-9b0a-79a2db9faaa6,2025-03-03,Phone,Tech,41,Reopened
454fd101-f547-4b43-9b8d-8e79b25e0ff9,2025-03-02,Website,Refund,8,Reopened
9d54b059-831e-4f08-92de-a15c6b0c2fd1,2025-07-31,App,Limit,14,Resolved
7e658a9d-dc68-4190-91fd-1f659dc09aad,2025-01-29,App,Refund,52,Escalated
961bec0a-4280-48bc-8f0d-1113c68a6af2,2025-04-23,Phone,Refund,72,Escalated
755b5470-f073-495d-aa77-f576b1ba783b,2025-06-25,Phone,Tech,6,Escalated
a3e633ce-6b71-4f54-a31a-58e2d052ae93,2025-01-20,Phone,Limit,43,Resolved
128208de-1870-4112-9111-bfcc0cfe2acb,2025-09-17,Website,Refund,17,Resolved
1a9fad35-97c5-4945-8f22-b45fd70b5450,2025-08-24,App,Block Card,61,Escalated
8d288165-4159-4d20-9270-23eea32de178,2025-08-20,App,Limit,56,Reopened
dcfecf14-2f32-4984-98a3-341e83ec66ab,2025-08-06,Phone,Tech,29,Resolved
9be2abe4-b716-4b0e-8d16-0b87c19d5e91,2025-09-02,App,Refund,22,Escalated
b34824c3-c20d-48df-94c5-619ec64bff6f,2025-05-06,Website,Tech,72,Resolved
3fd9d63f-246e-47cb-bfe2-acede1bfad5f,2025-09-18,App,Refund,11,Reopened
c9db1f29-f678-4a7b-b103-7504e456b8e4,2025-07-24,App,Refund,20,Escalated
e462164e-6300-45f1-84f7-cc3bd1ae9b83,2025-07-07,App,Tech,30,Resolved
25c3df2d-2b95-400e-be25-5c05e1a94e7d,2025-04-11,App,Tech,69,Resolved
e2ebc388-bb26-425f-bcb7-7ac157cdf137,2025-02-09,Website,Limit,11,Escalated
496a9f7c-3446-43af-9cdc-d0d4a58394f7,2025-03-08,App,Tech,59,Resolved
e5a7515d-91c7-4f0c-a3a2-ef0a2be13b9c,2025-04-07,Phone,Refund,7,Resolved
1f217168-818c-424b-9764-7023ac41b9d1,2025-02-02,Phone,Refund,11,Resolved
c1281ccc-21c6-4bb5-8d8a-339d04265175,2025-07-27,Phone,Block Card,54,Reopened
8abae2c0-f779-4c16-95f9-a77d8d064ccf,2025-06-10,Website,Limit,51,Resolved
aaa94c01-6434-443d-8ddb-e21bc978808c,2025-08-26,App,Refund,71,Reopened
55b60c76-daee-4d7b-a496-d18a961443c4,2025-05-20,Phone,Tech,23,Reopened
9710a4e1-5aeb-4229-a9b8-3ec1e5bf579d,2025-08-28,App,Refund,62,Resolved
95e1b159-5bbd-48cf-aaf5-6b6c5675fc4a,2025-06-11,Phone,Block Card,18,Escalated
15dcb13d-3822-4108-855e-2ff8b7cf1c80,2025-07-02,Website,Limit,33,Reopened
1d7bcdd3-8f39-4c45-ab9c-098c9f990745,2025-01-19,Website,Refund,66,Resolved
64bfa68f-98a0-40a2-9ade-a8f089ae3ce9,2025-03-23,Website,Refund,27,Escalated
7a195086-b83e-4cfe-beb9-f658c6c2f354,2025-08-07,Website,Tech,70,Resolved
0ca56386-7cc8-4f50-9402-c99701272acf,2025-01-02,Phone,Block Card,20,Escalated
1097bb21-13ab-4088-b027-1efb233383d8,2025-05-05,App,Limit,50,Escalated
f3ee2e49-9b3b-44a4-9b36-79af0d12cef5,2025-07-30,App,Block Card,26,Resolved
025a5af0-03ae-48b6-9ba9-9c80e821c787,2025-07-15,App,Limit,36,Escalated
596d530e-343a-4cd9-aad3-823784ab086f,2025-02-20,App,Block Card,11,Resolved
eb60ef60-f6a3-4203-85b7-764e726a2141,2025-02-02,Website,Refund,56,Escalated
6254137b-bc90-421c-a589-951b1eaa14c0,2025-01-10,Website,Block Card,5,Reopened
5df18403-52a3-4b1e-a989-be7f11690fb1,2025-07-26,App,Limit,60,Reopened
295a523b-56c8-47a1-8059-173b8edac79e,2025-09-02,Website,Block Card,55,Resolved
49f21f44-3f3b-4d0d-a872-1d78e67aef8a,2025-08-05,Website,Limit,66,Reopened
2d3983eb-dc08-4dce-9ba0-523862c8a558,2025-10-01,App,Block Card,19,Resolved
6f748950-84c6-4bd7-88d4-f99baf2b56d7,2025-04-18,App,Refund,18,Resolved
e95eae28-9bd8-4de7-9892-d652cae8f061,2025-08-12,App,Limit,5,Escalated
7dde8f60-db3e-4c70-8e6b-4292871a6374,2025-04-12,Phone,Block Card,4,Resolved
fad021f2-315b-4c65-82f8-453d0d494907,2025-02-10,App,Refund,31,Reopened
3056af7f-f7e2-4821-8c83-31ef369cb4f6,2025-01-25,Website,Limit,35,Resolved
905fc61d-901b-4e84-b9a0-68a402121e52,2025-02-03,Website,Tech,71,Resolved
795ad7d6-6006-4320-bbad-4f59a53c502f,2025-10-02,Website,Block Card,66,Escalated
3861eb0b-16d8-4adf-ad82-a7b9ab2f2ae0,2025-07-17,Phone,Tech,5,Reopened
936391ba-a795-4795-8669-96d05d6be3b7,2025-05-18,Phone,Tech,38,Escalated
13a5cabb-1dd4-4ac0-b817-5335e5f74b35,2025-06-23,Phone,Refund,64,Resolved
8364650f-3bf6-4d42-b5d5-05dc4cc3754b,2025-03-11,Website,Block Card,1,Reopened
d24ed88e-9781-40c9-be7c-29d031686047,2025-03-19,Website,Block Card,15,Reopened
3468c1ea-21d8-4ea4-8378-41c536ae16c7,2025-01-22,App,Tech,34,Reopened
09eb0a1d-6904-4861-9a99-b36fb04fd64b,2025-09-28,Phone,Limit,50,Reopened
df8e6427-0855-4349-92d4-669eb1b8295d,2025-09-15,Website,Block Card,45,Reopened
d717526a-e2e6-4f91-95e1-e37ec7727663,2025-10-03,App,Tech,45,Reopened
65f05015-0799-49c0-8f4f-596d7738c609,2025-01-02,Phone,Block Card,37,Escalated
415cbc31-1956-45be-8633-cd491137cb32,2025-05-07,Phone,Block Card,27,Resolved
1e6d278d-512a-4eb9-a40a-4fabbdf13f94,2025-09-28,App,Tech,35,Reopened
6653e309-eff8-43c2-9cf0-90a63d67bdbd,2025-04-12,Website,Tech,61,Reopened
d4cb9f29-d3c4-44ac-a666-c9f1be6601e5,2025-02-23,Website,Refund,4,Reopened
5a73dd34-a36c-4717-8fc4-52cddb6cd831,2025-03-03,Website,Limit,70,Reopened
a633cbb9-24b5-4497-8d01-dce82624054d,2025-05-16,Phone,Limit,53,Reopened
9ab49780-f46c-480d-ae11-703ffaf7eee0,2025-01-04,Phone,Block Card,10,Resolved
700cb117-b811-49df-9c4f-3d0937c80ded,2025-09-07,Website,Refund,3,Reopened
deb89404-88f4-4537-b501-c61f6fe26b06,2025-09-13,App,Tech,25,Resolved
1622f3c1-2378-4aa9-b899-42a9b8460a8d,2025-01-05,App,Tech,69,Reopened
72728673-7aed-46ba-a099-328bf1ad4593,2025-04-03,Website,Limit,64,Resolved
cad2f4f5-4939-435c-84ac-6dec7046cecd,2025-04-30,Website,Refund,12,Resolved
e690d2bd-309a-4bd2-88ef-14368763e9d9,2025-01-06,Phone,Refund,20,Escalated
e6b72c43-10e1-47b3-922a-9a8c9e4b19bf,2025-05-01,App,Block Card,40,Escalated
e70f8cc1-a3ac-406f-890c-5be260f6f3e3,2025-03-15,Phone,Limit,65,Escalated
d7946f73-1b30-4208-849b-8d8625ce00ad,2025-04-09,Website,Refund,11,Reopened
62499ab6-8a3a-42b1-89b6-2556f10bca3b,2025-08-28,Phone,Tech,34,Resolved
c17b8da9-9c9e-4644-aa38-c71d0f23d65b,2025-08-10,App,Block Card,44,Resolved
04a84e41-458b-4bc0-8a08-ebf773e9c382,2025-08-06,App,Block Card,56,Escalated
780e47c9-ecd3-4e6e-8a85-9b134ae3ed00,2025-09-29,Website,Refund,50,Escalated
3b807797-c089-40b1-9a01-504cebceb87f,2025-04-12,Phone,Limit,13,Reopened
71473cec-a322-49a1-80ce-32c8eb3ec3de,2025-05-10,Phone,Block Card,50,Escalated
473a2bc4-aa71-46c2-9273-1453c04d8ca7,2025-04-30,Phone,Tech,70,Escalated
94c8d072-ee20-43bb-8ca8-d36813f3be66,2025-06-09,Phone,Block Card,71,Escalated
c35987dd-1d47-4bb9-ae25-38c1aa722799,2025-03-02,Phone,Limit,16,Resolved
8f59fda6-a4df-45c9-8172-564f2740d709,2025-05-16,Phone,Tech,64,Escalated
c5cad45f-c40a-4b9f-8d69-6f49756c2821,2025-02-23,App,Refund,13,Resolved
928d4fd2-9e84-41e3-8390-78d41a5171c3,2025-08-05,Website,Block Card,23,Escalated
0e20c16d-27d1-48dd-b294-bc14134852c1,2025-05-29,Phone,Refund,55,Reopened
5402fa9a-467f-46f4-9363-3387e24c65ff,2025-06-20,Phone,Block Card,5,Escalated
2a24b937-7fc0-4b20-b76d-34e7bd568ae0,2025-01-20,App,Block Card,60,Resolved
18396c9d-13f7-4ed2-8bb1-097dea39457f,2025-08-31,Phone,Tech,13,Resolved
8d508d1e-7fe0-4b0c-b587-04505dcb6ef7,2025-06-16,Website,Refund,41,Escalated
6688d047-0f56-44ee-bb31-36b95241bdf8,2025-07-26,App,Refund,24,Escalated
32199fa4-c722-4486-b589-7b4a7cbf1681,2025-08-12,Website,Refund,20,Resolved
47a712e5-8896-4e18-bcfb-d0114c3c801a,2025-04-22,App,Tech,45,Escalated
e4b3ae69-e692-406f-9c55-9d8b813771e2,2025-01-07,Website,Refund,68,Reopened
47a23cd9-740d-4587-a7c3-cd9995e16194,2025-08-05,App,Refund,65,Resolved
5d96aea5-c66c-42b9-ab01-db80c764d808,2025-07-21,Phone,Refund,60,Resolved
6c348c4c-6a83-4f32-9d89-bc9fb88348c2,2025-09-22,Website,Limit,60,Resolved
170e1600-3392-4cb6-aa2c-b21eb057fc92,2025-02-01,Website,Refund,37,Resolved
168c41ae-2164-48ca-a0bb-f612857f70e3,2025-06-04,Phone,Tech,19,Escalated
9aa09259-af8d-49d2-ba74-fd8f866ebb2a,2025-02-08,App,Limit,20,Reopened
0e786776-b718-4f93-840e-827d8a408b48,2025-08-14,Phone,Tech,29,Reopened
4cedb28f-6466-4f7b-86e6-5bf868c3c690,2025-04-02,App,Limit,1,Reopened
f0c51ae3-a36d-4257-a705-65c210cf8cd0,2025-05-01,Phone,Limit,63,Escalated
ae64b5bb-8b7c-4095-970c-600947910276,2025-09-29,Website,Refund,59,Escalated
471a151d-9036-4d8b-b3bb-5df7a7a98a19,2025-08-18,Phone,Limit,28,Escalated
1cb47a0d-40f6-4419-8d91-b0a0f521e6e8,2025-07-21,Phone,Refund,19,Escalated
fdb5e3c3-6754-4a52-90c1-0165c8890ec4,2025-01-20,App,Limit,25,Reopened
60be430f-fde6-4973-b81b-7b12ce068ab9,2025-07-03,Phone,Tech,24,Resolved
4ce2bbca-bb0c-4e3f-8a49-bbddd13e9b5b,2025-06-01,App,Tech,53,Reopened
2245798c-1c1e-4cf3-ac42-54da5d96fb00,2025-02-16,Website,Tech,1,Escalated
9650919a-a60d-425c-a472-dbcb95c78fda,2025-07-05,Website,Tech,3,Escalated
fc6b86b9-533b-4b74-8bc1-51f4c6558cde,2025-01-16,App,Block Card,5,Escalated
945cee39-da71-4af7-888f-5a6402ac41a3,2025-01-10,Website,Block Card,57,Escalated
6755147f-3bfe-421a-86c0-f8b79079e98a,2025-01-21,Website,Refund,1,Reopened
b7f328a1-4a23-4e43-a25d-b9aa2801dd6c,2025-08-25,Phone,Tech,8,Escalated
1c7aa423-dc7e-42cc-ac97-9d973f4d4dd5,2025-08-18,Phone,Tech,31,Resolved
90be93aa-1be2-4063-84a8-07b8b7432fc0,2025-05-01,App,Refund,22,Resolved
8df9b71e-82cc-4892-acf7-95bbb4f38af0,2025-08-01,App,Limit,6,Resolved
02748af4-0f8c-48cd-981f-dec80f0cfe0e,2025-08-16,Website,Tech,57,Escalated
8b624ba9-9fd2-41e6-980b-6121c4402ce7,2025-02-07,App,Refund,65,Escalated
79550778-5e0f-46e0-859c-120f4edbb3dd,2025-05-09,App,Refund,53,Escalated
b6222284-5119-4d38-8fe9-94d0eae7a092,2025-10-02,Website,Limit,61,Resolved
92b7b398-6fa2-4680-924a-9bc4dc4e215e,2025-04-29,Website,Refund,65,Resolved
73b1defa-31c7-4957-968b-4469e9b4af63,2025-05-20,Website,Refund,3,Escalated
550c4c01-8cae-4506-8ccb-dcbda1e7c6e7,2025-08-05,Website,Limit,51,Escalated
2d6937df-7600-45ab-9f63-bcd97221b442,2025-08-14,Phone,Block Card,58,Escalated
a2487409-d73c-4711-a6a5-e32f00be8360,2025-07-08,App,Limit,33,Resolved
2823869b-5a76-444c-a0e6-4f0dd43a17a8,2025-05-25,Website,Limit,7,Resolved
c85da11c-f848-45a7-840d-7c6149e813ee,2025-01-28,App,Limit,61,Resolved
d8b2081a-5200-484e-9616-ba02facd460c,2025-01-23,Phone,Tech,53,Reopened
6a828fa0-1f81-40ea-87d7-ef8491fa6f6d,2025-09-14,Phone,Refund,32,Reopened
8e3fcb13-ac7e-4b8a-8b05-0586f95e1763,2025-07-22,Phone,Block Card,59,Reopened
cc071066-9323-4bb0-b596-50d9f3d041e6,2025-05-13,App,Limit,15,Escalated
95cc1b73-95bd-4538-8aef-fc613a486110,2025-03-11,Phone,Tech,12,Escalated
f606fe0a-344b-4198-b58e-2a4046f9c2f3,2025-09-27,App,Block Card,23,Resolved
ed878bce-6f05-4ddb-bbc7-6716cbf21011,2025-08-22,Website,Tech,47,Escalated
786b8dba-d872-46a2-b31c-653a1d9ae9a6,2025-01-20,Website,Block Card,32,Escalated
96fdc794-db1b-45dd-9d65-40436edf2c24,2025-04-19,App,Refund,17,Reopened
43cd74dd-0ccc-4107-8a3c-1286cd82a606,2025-09-29,Phone,Limit,56,Escalated
1112f70f-e82b-4280-be8f-5e1458149e38,2025-02-19,App,Refund,70,Reopened
3a647ec6-2148-4aff-b9e3-b6afc66b779e,2025-08-25,App,Tech,33,Resolved
2790253b-0add-4caa-ba64-e11a06399e92,2025-09-07,Phone,Refund,17,Escalated
68d41ae0-5765-4b9e-9343-94f7a19cce85,2025-02-19,Website,Limit,1,Escalated
f44271f2-61bc-4d14-b6c1-d5f232fa445b,2025-09-25,Phone,Tech,19,Reopened
6ed5f06b-3291-4d45-9553-8f69b17fc014,2025-06-17,Phone,Refund,34,Reopened
ba65c711-8cec-4fe4-bdab-c5e126a71906,2025-08-04,Website,Refund,71,Escalated
74c6dc50-21f8-4d47-a7db-24dcbe7bbb1c,2025-08-08,Phone,Tech,34,Resolved
160d674a-e46e-4625-885f-8d3acfd9c374,2025-04-05,Website,Limit,28,Resolved
7181d853-820c-48f1-90d7-7c0f3dda5506,2025-05-02,Website,Limit,19,Escalated
a763c778-c02b-4d65-96f4-c7c64aafae80,2025-03-18,Website,Limit,63,Reopened
806a0572-e5e4-43de-8cc0-028beeaa42fd,2025-04-10,App,Refund,35,Resolved
7fcc1c24-d109-4fa1-b61f-dbdf3c185164,2025-07-26,Website,Limit,27,Reopened
6c25eb78-b43d-4f2a-a558-93ecaa9ec5f6,2025-04-19,App,Block Card,25,Reopened
93894b41-b541-488d-a0ab-8e63f0958d46,2025-04-29,Website,Refund,12,Reopened
f3035b4a-2e61-4b76-9e6b-9057dd688ddc,2025-03-28,Website,Refund,52,Reopened
246be683-13e6-469e-8ebb-3c1243909485,2025-07-24,App,Tech,9,Escalated
9c3ea4da-79d1-4b2c-9b34-7a0a5ae7a23b,2025-08-09,Phone,Block Card,60,Resolved
815fd0c4-2cd3-4aff-a878-751c4247f516,2025-01-09,Website,Limit,47,Resolved
f9ce0a6e-05ac-45ed-8287-a12506b62b10,2025-07-07,App,Limit,26,Reopened
548c707c-b758-48cd-b245-733299ff9e9f,2025-01-23,Phone,Tech,41,Resolved
92b9130b-30da-42be-9b9a-1354b29dc667,2025-04-12,App,Tech,22,Resolved
0a90fe52-037c-4d7a-a31b-799cee964805,2025-02-11,Website,Tech,23,Reopened
8d9cd080-b9e8-47fa-975a-570bb176f0c6,2025-09-17,Phone,Block Card,64,Reopened
57d909d3-82d7-443e-91f3-1d49de4fbbdf,2025-09-30,Phone,Refund,40,Escalated
c641bbcc-ea4c-428c-ace3-4c8801b97795,2025-09-08,Phone,Refund,29,Reopened
18f3fae9-8907-464f-845c-8869998ed980,2025-06-06,App,Block Card,56,Resolved
4175d6c4-b97e-4447-8d54-babd048fd395,2025-04-26,Phone,Limit,10,Escalated
dfb4ecd2-0746-4b78-b9f4-98f11df78cae,2025-01-26,Website,Limit,59,Reopened
d26c7957-c43c-42cc-aafd-3298b43642f1,2025-03-19,Phone,Limit,23,Escalated
1c7318af-e2ac-4c2b-a8d3-84ed63eaafd2,2025-05-25,Phone,Block Card,28,Reopened
2781282a-ee21-46c2-9cea-14b95d36083f,2025-05-08,App,Tech,9,Escalated
89197bf6-6036-42ba-9276-3dc3541fb282,2025-04-24,Website,Tech,56,Reopened
9107fe9b-5fc7-471a-babb-5e2d4734e404,2025-03-29,App,Tech,41,Resolved
2887416c-20e9-4959-a152-fdfdef21f869,2025-05-17,Phone,Refund,36,Reopened
37ff3a08-c956-47cb-8bfd-660d677dd3e8,2025-01-04,Phone,Tech,5,Reopened
5bb6b20d-089a-4a0c-8ace-0cea0146d692,2025-09-13,Website,Tech,4,Reopened
81c03abc-6860-46fd-abd2-deebd5ebeb23,2025-09-13,Phone,Refund,20,Escalated
1a9cfe28-ca80-4cb0-9454-85098a1fd124,2025-09-11,Website,Block Card,49,Escalated
0c28108e-fb1e-4da3-a458-16833736625a,2025-06-04,App,Tech,26,Resolved
021d7c44-9d8e-44c9-bbc2-953c2a4ff4ea,2025-03-31,App,Tech,47,Reopened
511622d3-bd31-43fc-b067-113a0e570beb,2025-04-24,Website,Refund,4,Resolved
3093c296-decd-4a2a-8984-d393c27797f0,2025-07-04,Website,Block Card,70,Reopened
51fbc954-a044-4b98-be27-83d5ab475018,2025-01-15,App,Limit,6,Resolved
2a30ad4a-2fa5-4aad-9bab-c99aa3e4969c,2025-07-12,Website,Block Card,53,Resolved
133a4239-600d-468b-9996-838597ff4874,2025-08-02,Website,Tech,2,Resolved
70d08069-0ad1-4b38-99e8-4a79354d7bda,2025-02-13,Phone,Refund,67,Escalated
f838785c-3b1b-49cd-b53b-5b8ab6a2725b,2025-03-10,Phone,Block Card,59,Reopened
9f2e5413-282f-4f7d-803e-08278d918e9f,2025-05-02,App,Limit,14,Escalated
c3c47cc6-7b2a-425a-a9ce-6b756081fcca,2025-07-06,Phone,Tech,66,Escalated
806e983d-76cd-4656-b9f1-7d4b5e59bdd6,2025-09-23,Phone,Refund,62,Reopened
edc51be4-28e2-4904-b7c2-84a0d53c719a,2025-07-16,Website,Refund,45,Resolved
92b28ab7-0259-4e23-9a8d-bd16e01a47d1,2025-01-04,Phone,Tech,35,Reopened
b922176a-0cfe-4075-92ce-adc33802850c,2025-05-09,Phone,Limit,19,Reopened
a802849b-b6a1-4594-a023-0515f8e6f95d,2025-05-17,Phone,Block Card,32,Resolved
3d4201a6-3cfe-4411-80a6-522ce3b3dd51,2025-02-27,Website,Limit,3,Escalated
ae81de64-7e33-4e0e-b29b-6e4a4fa4e7ff,2025-04-24,Website,Refund,67,Resolved
6cd4d7c1-7a9c-4a3c-8c58-dcce088ee0b9,2025-02-08,Website,Block Card,36,Escalated
255176ce-76fb-474a-844c-3d6403af52ce,2025-07-28,Website,Block Card,61,Reopened
57e06f7f-1cf6-4a40-90e7-9ff30fd3ec32,2025-07-19,Website,Block Card,68,Resolved
2ed089df-96c1-45a6-b98d-279e8cabfad0,2025-08-25,App,Block Card,42,Resolved
ee2422c5-ea29-47c4-8ae2-5038930603eb,2025-01-05,Website,Tech,51,Reopened
50c0f83e-61b6-4d69-89e2-825aa875bf6b,2025-08-22,Phone,Refund,11,Reopened
b9d857eb-e191-4437-8105-a19ef89e76c0,2025-05-27,App,Refund,32,Resolved
f9b0f8e3-07a7-4b04-a14a-9c4d0e8d629d,2025-02-24,App,Refund,23,Escalated
903d9068-5361-4835-9870-6d2721b6bdba,2025-02-05,Phone,Limit,49,Resolved
1114f57a-16df-4352-9a02-6ad102927e01,2025-01-02,App,Refund,44,Reopened
835a8646-6972-4079-a62e-2347e135b6ab,2025-04-30,Website,Refund,17,Escalated
42ae54ba-5b2b-4ee8-83e5-b0951daa369f,2025-05-21,App,Limit,54,Reopened
034160ec-d9e0-411f-9ac9-febb622c3a8d,2025-03-30,Website,Tech,51,Resolved
44c41c84-c5ce-4b1a-bd63-cbb4b6305179,2025-04-05,Website,Refund,1,Escalated
3b77de79-ae96-46a8-a38b-1d4340c6b758,2025-06-05,Website,Block Card,27,Reopened
fa3e727b-50dd-4fa3-b445-5abec3ca3ad1,2025-06-17,App,Block Card,63,Resolved
1fb10409-2ac7-40f6-b852-03bdc43d2dd3,2025-05-31,App,Tech,38,Resolved
159f0009-6691-408a-a632-315c1c92a351,2025-10-02,App,Tech,23,Escalated
7503b367-ef16-4fc7-a0a6-31aabda95a97,2025-05-14,Phone,Tech,67,Reopened
997300fe-cf6b-4f44-99eb-033763328d1b,2025-05-13,Phone,Refund,71,Resolved
1bdb326e-a77d-464c-bceb-9fe212d48ec3,2025-03-02,App,Tech,37,Reopened
b2490f09-ec5a-4cc9-98ca-6aaa035e6b11,2025-04-13,App,Refund,36,Resolved
6e90cfda-3572-4c24-b67d-62c3d97caea2,2025-03-08,App,Tech,56,Resolved
e0ac359b-051b-432a-b3b9-f217b284cfc3,2025-02-22,Website,Block Card,40,Reopened
eb6a4fcc-a425-4ea1-96ce-4cfefc9069f8,2025-06-05,Website,Block Card,54,Escalated
